3336.58,4437.77,4042,4091.97,4591.42,3932.87,4438.66,4177.87,4180.39,4435.73,4427.24,4161.75,3960.92,4080.59,0|bag
3342.56,4452.79,4057.25,4107.52,4604.06,3945.79,4454.52,4193.08,4194.94,4444.73,4437.33,4174.9,3965.27,4088.71,0|bag
3348.33,4467.31,4068.5,4122.8,4625.19,3963.38,4473.24,4207.58,4212.96,4478.55,4458.07,4192.24,3977.97,4103.49,0|bag
3336.2,4452.69,4058.22,4111.92,4617.83,3955.04,4462.98,4197.74,4205.19,4478.31,4453.3,4185.2,3971.04,4096.56,0|bag
3328.39,4436.51,4056.23,4100.28,4603.27,3940.68,4448.34,4190.69,4194.63,4447.87,4442.08,4176.52,3963.88,4088.97,0|bag
3336.44,4446.26,4070.46,4111.24,4615.88,3950.49,4459.84,4203.82,4207.04,4455.93,4455.64,4189.57,3975.87,4101.64,0|bag
3331.06,4440.66,4061.44,4106.23,4617.05,3949.82,4457.12,4197.77,4204.77,4472.16,4458.25,4187.53,3976.14,4100.91,0|bag
3326.54,4435.31,4059.66,4102.68,4612.73,3945.83,4452.99,4195.09,4201.71,4465.72,4454.58,4184.67,3971.94,4097.31,0|bag
3338.38,4454.94,4080.22,4121.88,4628.7,3961.43,4472.15,4214.71,4219.47,4473.29,4468.14,4201.45,3981.86,4110.24,0|bag
3332.68,4452.02,4073.54,4118.6,4623.66,3958.6,4468.9,4209.36,4215.07,4472.9,4461.44,4195.9,3973.16,4102.7,0|bag
3316.78,4435.32,4058.03,4103.2,4600.55,3941.3,4450.72,4192.55,4196.76,4444.93,4436.52,4176.38,3948.72,4080.07,0|bag
3317.38,4442.6,4062.61,4109.38,4599.65,3944.18,4455.6,4196.79,4199.31,4438.07,4431.69,4176.94,3941.38,4075.9,0|bag
3322.03,4450.15,4064.63,4115.65,4611.37,3953.41,4464.46,4201.79,4207.24,4461.63,4443.51,4184.74,3950.63,4084.55,0|bag
3318.96,4441.33,4063.31,4110.04,4610.84,3949.5,4459.33,4199.34,4205.42,4461.76,4447.07,4184.89,3955.22,4087.5,0|bag
3317.14,4439.49,4063.61,4107.91,4601.17,3943.54,4454.5,4197.16,4199.96,4439.65,4435.43,4178.71,3945.62,4079.24,0|bag
3321.17,4444.26,4063.59,4109.86,4600.75,3944.7,4456.01,4197.52,4199.59,4437.71,4433.16,4177.67,3945.28,4078.48,0|bag
3321.82,4442.33,4068.83,4111.28,4608.19,3947.72,4458.7,4202.14,4205.27,4447.03,4444.3,4185.08,3955.09,4087.57,0|bag
3311.65,4429.79,4062.78,4103.15,4604.11,3941.73,4451.27,4195.97,4200.86,4448.15,4443.33,4181.7,3951.57,4084.25,0|bag
3310.39,4427.69,4053.89,4098.64,4601.06,3939.41,4447.52,4189.22,4195.73,4453.19,4439.63,4176.19,3949.21,4080.39,0|bag
